Distance_(microns),Value
0.00000,11.0000
0.07345,4.9959
0.14689,5.3633
0.22034,7.6612
0.29379,9.3714
0.36723,15.3469
0.44068,24.1143
0.51413,37.4000
0.58758,42.9714
0.66102,48.1878
0.73447,43.8980
0.80792,42.3429
0.88136,46.3714
0.95481,36.5306
1.02826,28.8000
1.10170,19.2653
1.17515,16.4490
1.24860,17.3020
1.32204,16.7673
1.39549,17.3143
1.46894,17.5306
1.54239,18.2000
1.61583,13.0082
1.68928,8.7796
1.76273,9.0082
1.83617,6.7347
1.90962,4.6612
1.98307,4.4245
2.05651,4.8000
2.12996,5.8857
2.20341,4.4694
2.27685,5.6898
2.35030,6.2082
2.42375,2.7673
2.49720,7.2816
2.57064,7.0000
