Distance_(microns),Value
0.00000,5.7500
0.07345,3.0627
0.14689,4.7924
0.22034,5.1613
0.29379,3.5679
0.36723,4.8098
0.44068,16.7503
0.51413,31.6342
0.58758,33.0395
0.66102,31.0869
0.73447,16.8478
0.80792,14.4480
0.88136,12.9571
0.95481,4.0926
1.02826,7.7380
1.10170,4.9217
1.17515,2.9540
1.24860,6.9459
1.32204,0.5177
1.39549,2.4896
1.46894,8.7549
1.54239,1.6917
1.61583,1.1217
1.68928,2.7869
1.76273,2.8684
1.83617,3.1613
1.90962,4.1095
1.98307,1.8548
2.05651,0.6545
2.12996,0.5835
2.20341,2.3720
2.27685,1.7500
