Distance_(microns),Value
0.00000,2.000
0.07345,6.459
0.14689,9.055
0.22034,7.466
0.29379,12.630
0.36723,11.352
0.44068,13.339
0.51413,30.997
0.58758,47.796
0.66102,90.374
0.73447,125.042
0.80792,166.494
0.88136,193.443
0.95481,219.953
1.02826,238.941
1.10170,243.627
1.17515,241.952
1.24860,241.750
1.32204,225.408
1.39549,211.033
1.46894,203.869
1.54239,182.920
1.61583,162.090
1.68928,138.189
1.76273,116.931
1.83617,99.084
1.90962,78.422
1.98307,62.183
2.05651,52.170
2.12996,47.658
2.20341,32.879
2.27685,29.769
2.35030,29.055
2.42375,23.636
2.49720,22.000
