Distance_(microns),Value
0.00000,5.0000
0.07345,0.7944
0.14689,2.3025
0.22034,6.0169
0.29379,7.2300
0.36723,3.0312
0.44068,0.7925
0.51413,1.2038
0.58758,4.7200
0.66102,10.0312
0.73447,22.2500
0.80792,42.3844
0.88136,41.8700
0.95481,55.1294
1.02826,73.5225
1.10170,79.3438
1.17515,67.0800
1.24860,40.6113
1.32204,27.8550
1.39549,16.5700
1.46894,13.7500
1.54239,12.5406
1.61583,4.3325
1.68928,3.1681
1.76273,6.3200
1.83617,11.6406
1.90962,13.4425
1.98307,7.3719
2.05651,2.6400
2.12996,0.3262
2.20341,0.2500
2.27685,3.1288
2.35030,5.5600
2.42375,5.5094
2.49720,11.8525
2.57064,6.7656
2.64409,2.0300
2.71754,3.3069
2.79098,0.1175
2.86443,2.1631
2.93788,1.0000
