Distance_(microns),Value
0.00000,11.3335
0.07345,8.2356
0.14689,5.0725
0.22034,2.9140
0.29379,3.2085
0.36723,5.2852
0.44068,9.9563
0.51413,28.6722
0.58758,33.8937
0.66102,52.0885
0.73447,63.0133
0.80792,38.3044
0.88136,25.0495
0.95481,13.3175
1.02826,12.8482
1.10170,7.5752
1.17515,8.0176
1.24860,9.4906
1.32204,2.5259
1.39549,5.4945
1.46894,3.6446
1.54239,2.3259
1.61583,3.5567
1.68928,4.8556
1.76273,2.6348
1.83617,2.1991
1.90962,0.8914
1.98307,1.6778
2.05651,0.5926
2.12996,2.1435
2.20341,2.0901
2.27685,1.4714
2.35030,0.3990
2.42375,1.3285
2.49720,1.8607
2.57064,3.6578
2.64409,2.1154
2.71754,1.1951
2.79098,1.5950
2.86443,0.1534
2.93788,2.1749
3.01132,0.6600
3.08477,2.1971
3.15822,3.1089
3.23166,2.5427
3.30511,4.4366
3.37856,4.7506
3.45200,4.547E-12
