Distance_(microns),Value
0.00000,4.0000
0.07345,4.7714
0.14689,0.6857
0.22034,2.8571
0.29379,5.4000
0.36723,3.5714
0.44068,5.9714
0.51413,7.8000
0.58758,11.9143
0.66102,13.0000
0.73447,14.4286
0.80792,17.7429
0.88136,16.9429
0.95481,25.4571
1.02826,15.0000
1.10170,22.5714
1.17515,5.5143
1.24860,14.8000
1.32204,12.8571
1.39549,7.5143
1.46894,6.7143
1.54239,8.8000
1.61583,13.4857
1.68928,10.0571
1.76273,9.6286
1.83617,8.4286
1.90962,6.4571
1.98307,6.0000
2.05651,6.0000
2.12996,6.2857
2.20341,9.7143
2.27685,6.4571
2.35030,6.8571
2.42375,3.6857
2.49720,7.1714
2.57064,8.0000
