Distance_(microns),Value
0.00000,3.6459
0.07345,2.2161
0.14689,1.6668
0.22034,5.4902
0.29379,10.4883
0.36723,30.8684
0.44068,64.6554
0.51413,72.2280
0.58758,66.3692
0.66102,52.2859
0.73447,39.7833
0.80792,11.2085
0.88136,4.5050
0.95481,4.7199
1.02826,1.1721
1.10170,3.3942
1.17515,4.7818
1.24860,3.1112
1.32204,3.7899
1.39549,0.8259
1.46894,3.6144
1.54239,7.7625
1.61583,3.5806
1.68928,2.4114
1.76273,1.1366
1.83617,0.5609
1.90962,2.9690
1.98307,3.4602
2.05651,0.9333
2.12996,5.0661
2.20341,3.7073
2.27685,0.1522
2.35030,0.6446
2.42375,6.8337
2.49720,4.2708
