Distance_(microns),Value
0.00000,12.000
0.07345,11.629
0.14689,13.886
0.22034,15.486
0.29379,18.943
0.36723,9.571
0.44068,13.314
0.51413,13.000
0.58758,24.286
0.66102,36.057
0.73447,47.571
0.80792,65.686
0.88136,72.514
0.95481,89.343
1.02826,96.200
1.10170,88.571
1.17515,90.371
1.24860,103.543
1.32204,107.743
1.39549,114.229
1.46894,128.571
1.54239,127.200
1.61583,97.657
1.68928,96.629
1.76273,80.943
1.83617,76.143
1.90962,66.629
1.98307,55.257
2.05651,35.600
2.12996,21.257
2.20341,24.857
2.27685,19.686
2.35030,19.943
2.42375,17.886
2.49720,11.057
2.57064,9.000
