Distance_(microns),Value
0.00000,2.0000
0.07345,0.0000
0.14689,0.9535
0.22034,0.0000
0.29379,5.4419
0.36723,4.0000
0.44068,0.4186
0.51413,7.5349
0.58758,4.5581
0.66102,21.7442
0.73447,31.3023
0.80792,49.6977
0.88136,66.4884
0.95481,57.4884
1.02826,17.3488
1.10170,18.5581
1.17515,6.6047
1.24860,13.0465
1.32204,2.4186
1.39549,16.2791
1.46894,13.9302
1.54239,8.0698
1.61583,1.9767
1.68928,1.9302
1.76273,3.7907
1.83617,4.0000
1.90962,6.2326
1.98307,3.5116
2.05651,6.3488
2.12996,0.0000
2.20341,3.4884
2.27685,0.0000
2.35030,4.0000
2.42375,3.8372
2.49720,4.0000
2.57064,2.4419
2.64409,9.1860
2.71754,0.4186
2.79098,7.5349
2.86443,0.2791
2.93788,1.1395
3.01132,0.0000
3.08477,3.9070
3.15822,4.547E-13
