Distance_(microns),Value
0.00000,4.0000
0.07345,3.2636
0.14689,2.5102
0.22034,4.1893
0.29379,4.9408
0.36723,5.9112
0.44068,5.7219
0.51413,7.1617
0.58758,5.9415
0.66102,11.7811
0.73447,13.4517
0.80792,17.2426
0.88136,19.8521
0.95481,15.2222
1.02826,15.9145
1.10170,16.9704
1.17515,12.3044
1.24860,9.0184
1.32204,3.9941
1.39549,2.2755
1.46894,6.1795
1.54239,9.8047
1.61583,7.2439
1.68928,3.1045
1.76273,6.8521
1.83617,8.4352
1.90962,3.7778
1.98307,4.8994
2.05651,3.4070
2.12996,1.7252
2.20341,3.1953
2.27685,6.7298
2.35030,3.4905
2.42375,4.1598
2.49720,1.8928
2.57064,3.2972
2.64409,4.8876
2.71754,3.0493
2.79098,3.7304
2.86443,4.0000
