Distance_(microns),Value
0.00000,3.0000
0.07345,0.1579
0.14689,3.7368
0.22034,1.5263
0.29379,4.3684
0.36723,4.2632
0.44068,13.8947
0.51413,13.1053
0.58758,20.8947
0.66102,23.1579
0.73447,26.3158
0.80792,35.9474
0.88136,22.7368
0.95481,22.7895
1.02826,25.5263
1.10170,20.0000
1.17515,13.7368
1.24860,12.4211
1.32204,6.4737
1.39549,12.0000
1.46894,10.6842
1.54239,6.3158
1.61583,8.0000
1.68928,4.7368
1.76273,7.3684
1.83617,7.2105
1.90962,7.8947
1.98307,4.3158
2.05651,3.2632
2.12996,6.1579
2.20341,6.7368
2.27685,6.0000
2.35030,4.7895
2.42375,5.8421
2.49720,4.1053
2.57064,3.5263
2.64409,2.6842
2.71754,2.8421
2.79098,5.0000
