Distance_(microns),Value
0.00000,15.750
0.07345,13.871
0.14689,11.742
0.22034,14.000
0.29379,16.153
0.36723,13.089
0.44068,11.000
0.51413,16.710
0.58758,21.016
0.66102,32.379
0.73447,45.621
0.80792,68.395
0.88136,95.234
0.95481,123.613
1.02826,146.194
1.10170,147.895
1.17515,145.371
1.24860,145.573
1.32204,133.605
1.39549,120.919
1.46894,116.282
1.54239,101.766
1.61583,78.419
1.68928,70.790
1.76273,70.065
1.83617,52.411
1.90962,38.750
1.98307,30.952
2.05651,28.258
2.12996,25.871
2.20341,19.742
2.27685,15.500
