Distance_(microns),Value
0.00000,3.000
0.07345,3.721
0.14689,7.442
0.22034,6.000
0.29379,3.279
0.36723,6.442
0.44068,7.163
0.51413,16.442
0.58758,57.628
0.66102,78.000
0.73447,113.093
0.80792,67.535
0.88136,42.256
0.95481,12.023
1.02826,9.860
1.10170,6.372
1.17515,7.628
1.24860,10.791
1.32204,6.279
1.39549,9.628
1.46894,10.000
1.54239,2.000
1.61583,2.070
1.68928,4.814
1.76273,9.000
1.83617,14.000
1.90962,9.744
1.98307,3.163
2.05651,3.814
2.12996,7.860
2.20341,3.814
2.27685,6.186
2.35030,9.163
2.42375,2.721
2.49720,3.372
2.57064,0.884
2.64409,0.000
2.71754,2.907
2.79098,7.256
2.86443,2.163
2.93788,0.000
3.01132,2.581
3.08477,0.000
3.15822,2.000
