Distance_(microns),Value
0.00000,16.000
0.07345,21.765
0.14689,8.294
0.22034,13.647
0.29379,7.471
0.36723,9.059
0.44068,13.588
0.51413,21.206
0.58758,35.824
0.66102,55.500
0.73447,77.647
0.80792,79.941
0.88136,87.118
0.95481,93.324
1.02826,85.824
1.10170,112.706
1.17515,96.118
1.24860,94.500
1.32204,99.176
1.39549,81.294
1.46894,59.235
1.54239,61.324
1.61583,52.824
1.68928,53.676
1.76273,53.176
1.83617,34.059
1.90962,38.059
1.98307,30.353
2.05651,21.000
2.12996,22.000
2.20341,12.000
2.27685,12.912
2.35030,11.118
2.42375,9.000
2.49720,6.000
