Distance_(microns),Value
0.00000,21.417
0.07345,18.468
0.14689,20.458
0.22034,19.823
0.29379,16.875
0.36723,15.188
0.44068,16.812
0.51413,33.062
0.58758,53.666
0.66102,96.260
0.73447,123.437
0.80792,156.479
0.88136,198.542
0.95481,193.469
1.02826,191.146
1.10170,172.010
1.17515,161.250
1.24860,156.135
1.32204,136.125
1.39549,123.313
1.46894,113.500
1.54239,103.323
1.61583,89.812
1.68928,84.636
1.76273,68.834
1.83617,57.969
1.90962,53.146
1.98307,45.687
2.05651,52.000
2.12996,40.656
2.20341,28.333
2.27685,23.781
2.35030,22.334
