Distance_(microns),Value
0.00000,6.0000
0.07345,1.9608
0.14689,4.6000
0.22034,3.1943
0.29379,5.5641
0.36723,3.5918
0.44068,6.3388
0.51413,6.2000
0.58758,7.0751
0.66102,9.1306
0.73447,7.6735
0.80792,14.5894
0.88136,13.1739
0.95481,9.9102
1.02826,9.6000
1.10170,8.7755
1.17515,7.0449
1.24860,9.3943
1.32204,8.5510
1.39549,4.7045
1.46894,5.7755
1.54239,7.0800
1.61583,4.7722
1.68928,3.6180
1.76273,3.6784
1.83617,5.1020
1.90962,5.6318
1.98307,7.8898
2.05651,8.7200
2.12996,4.8800
2.20341,7.7143
2.27685,3.8351
2.35030,3.2106
2.42375,5.8588
2.49720,3.9951
2.57064,4.0000
