Distance_(microns),Value
0.00000,6.7500
0.07345,6.2143
0.14689,5.7500
0.22034,6.3571
0.29379,6.8929
0.36723,8.9286
0.44068,12.3214
0.51413,15.5000
0.58758,21.0714
0.66102,34.0000
0.73447,39.0714
0.80792,37.9286
0.88136,31.5000
0.95481,20.2857
1.02826,13.5000
1.10170,12.4286
1.17515,9.5357
1.24860,6.7143
1.32204,4.1071
1.39549,2.5000
1.46894,2.9643
1.54239,2.0000
1.61583,1.7500
1.68928,4.0000
1.76273,3.9643
1.83617,2.3571
1.90962,3.0000
1.98307,2.2143
2.05651,2.7500
2.12996,3.2143
2.20341,2.8929
2.27685,4.5714
2.35030,5.4643
2.42375,2.5714
2.49720,1.5357
2.57064,3.0000
