Distance_(microns),Value
0.00000,2.0000
0.07345,4.5600
0.14689,6.4000
0.22034,7.2800
0.29379,8.9200
0.36723,9.0000
0.44068,15.5600
0.51413,25.8000
0.58758,27.4000
0.66102,24.7600
0.73447,20.0000
0.80792,15.3600
0.88136,10.2400
0.95481,8.1200
1.02826,5.8800
1.10170,7.0000
1.17515,6.6800
1.24860,6.6800
1.32204,7.0400
1.39549,7.0000
1.46894,8.0000
1.54239,4.1200
1.61583,4.3200
1.68928,3.3600
1.76273,4.0000
1.83617,4.0000
1.90962,5.0000
1.98307,4.7200
2.05651,6.5600
2.12996,7.4400
2.20341,7.0000
2.27685,6.3200
2.35030,2.9600
2.42375,4.8000
2.49720,5.0800
2.57064,5.0000
2.64409,3.0400
2.71754,3.8800
2.79098,3.4000
2.86443,3.6000
2.93788,2.0000
