Distance_(microns),Value
0.00000,1.0000
0.07345,0.0322
0.14689,3.7705
0.22034,2.4675
0.29379,3.6285
0.36723,1.8797
0.44068,2.2544
0.51413,1.4536
0.58758,6.0651
0.66102,15.9586
0.73447,16.0552
0.80792,38.7377
0.88136,63.1479
0.95481,60.0000
1.02826,51.4977
1.10170,32.0592
1.17515,20.7995
1.24860,10.2893
1.32204,6.9053
1.39549,9.0381
1.46894,8.2722
1.54239,7.4083
1.61583,9.4135
1.68928,7.5674
1.76273,6.1361
1.83617,2.5845
1.90962,1.7778
1.98307,1.1598
2.05651,4.0776
2.12996,5.7804
2.20341,6.6746
2.27685,0.1631
2.35030,1.1203
2.42375,1.5503
2.49720,2.7344
2.57064,2.1795
2.64409,2.2840
2.71754,2.2091
2.79098,4.5253
2.86443,3.0000
