Distance_(microns),Value
0.00000,11.0000
0.07345,7.1250
0.14689,3.0625
0.22034,7.0000
0.29379,7.6250
0.36723,15.1562
0.44068,17.2500
0.51413,17.9062
0.58758,40.0000
0.66102,53.6875
0.73447,70.3125
0.80792,70.5938
0.88136,80.3750
0.95481,85.9375
1.02826,79.8125
1.10170,91.4375
1.17515,98.5000
1.24860,88.0938
1.32204,82.5625
1.39549,71.2188
1.46894,60.8750
1.54239,68.6250
1.61583,48.6875
1.68928,39.9062
1.76273,37.5000
1.83617,26.4688
1.90962,31.8125
1.98307,17.6562
2.05651,20.0000
2.12996,16.3750
2.20341,19.3750
2.27685,14.0312
2.35030,9.0000
