Distance_(microns),Value
0.00000,5.0000
0.07345,8.9487
0.14689,3.8974
0.22034,8.8462
0.29379,6.1795
0.36723,3.2564
0.44068,0.3077
0.51413,2.9231
0.58758,3.8205
0.66102,8.6154
0.73447,9.0256
0.80792,10.2564
0.88136,18.8462
0.95481,23.3333
1.02826,44.5641
1.10170,54.0000
1.17515,63.1795
1.24860,75.8718
1.32204,74.8462
1.39549,67.7692
1.46894,64.4615
1.54239,63.0769
1.61583,73.9744
1.68928,58.0000
1.76273,43.7692
1.83617,39.8462
1.90962,30.6667
1.98307,25.6923
2.05651,21.5128
2.12996,19.1282
2.20341,16.4615
2.27685,16.2308
2.35030,14.3077
2.42375,8.1538
2.49720,8.5128
2.57064,6.0256
2.64409,10.6923
2.71754,1.6154
2.79098,4.1026
2.86443,3.0000
