Distance_(microns),Value
0.00000,20.0000
0.07345,14.6154
0.14689,20.3846
0.22034,13.2308
0.29379,13.5897
0.36723,12.0513
0.44068,13.1538
0.51413,9.8462
0.58758,11.3590
0.66102,12.5385
0.73447,26.0000
0.80792,39.0256
0.88136,36.8462
0.95481,63.6667
1.02826,67.7949
1.10170,68.4615
1.17515,97.2821
1.24860,88.2308
1.32204,87.5385
1.39549,85.3846
1.46894,98.8205
1.54239,95.0000
1.61583,79.7436
1.68928,72.2051
1.76273,78.0769
1.83617,70.4359
1.90962,61.6667
1.98307,47.1538
2.05651,39.8718
2.12996,32.2308
2.20341,27.2308
2.27685,18.2564
2.35030,17.2821
2.42375,16.9231
2.49720,8.5385
2.57064,11.4103
2.64409,12.9231
2.71754,7.7692
2.79098,4.6154
2.86443,5.0000
