Distance_(microns),Value
0.00000,2.7500
0.07345,1.1300
0.14689,0.5496
0.22034,0.4734
0.29379,1.8368
0.36723,3.7281
0.44068,5.2278
0.51413,10.4545
0.58758,8.6634
0.66102,7.2781
0.73447,11.7390
0.80792,30.5485
0.88136,54.0814
0.95481,58.3333
1.02826,62.1834
1.10170,40.0533
1.17515,23.6512
1.24860,10.0932
1.32204,7.4689
1.39549,6.0794
1.46894,18.7539
1.54239,5.5266
1.61583,12.9581
1.68928,5.5409
1.76273,1.2204
1.83617,1.9122
1.90962,0.5000
1.98307,0.8388
2.05651,5.3268
2.12996,2.0026
2.20341,0.4305
2.27685,3.6349
2.35030,2.7518
2.42375,3.1169
2.49720,2.4750
2.57064,1.0638
2.64409,0.5932
2.71754,0.7308
2.79098,1.0184
2.86443,2.0000
