Distance_(microns),Value
0.00000,12.167
0.07345,16.710
0.14689,16.051
0.22034,11.021
0.29379,9.706
0.36723,13.548
0.44068,16.572
0.51413,27.842
0.58758,53.223
0.66102,84.082
0.73447,112.765
0.80792,119.117
0.88136,119.136
0.95481,137.015
1.02826,140.949
1.10170,126.003
1.17515,117.877
1.24860,101.416
1.32204,82.882
1.39549,82.394
1.46894,75.542
1.54239,67.741
1.61583,64.414
1.68928,51.275
1.76273,39.728
1.83617,35.945
1.90962,30.368
1.98307,24.006
2.05651,23.192
2.12996,16.856
2.20341,14.532
2.27685,12.000
