Distance_(microns),Value
0.00000,2.0000
0.07345,0.9429
0.14689,0.0000
0.22034,4.1714
0.29379,4.0857
0.36723,5.8571
0.44068,3.2857
0.51413,10.4000
0.58758,15.8000
0.66102,34.9714
0.73447,22.0000
0.80792,14.0000
0.88136,11.5714
0.95481,3.0000
1.02826,0.6000
1.10170,2.5714
1.17515,6.2571
1.24860,4.4286
1.32204,3.0000
1.39549,3.0857
1.46894,4.2857
1.54239,1.0000
1.61583,5.7429
1.68928,4.4286
1.76273,5.0286
1.83617,0.5714
1.90962,0.5143
1.98307,1.8286
2.05651,2.0000
2.12996,0.6571
2.20341,5.1429
2.27685,2.3143
2.35030,1.8286
2.42375,2.3429
2.49720,2.0571
2.57064,1.0000
