Distance_(microns),Value
0.00000,1.9999
0.07345,2.3330
0.14689,4.5090
0.22034,4.8958
0.29379,5.3525
0.36723,5.9818
0.44068,7.6603
0.51413,14.9654
0.58758,25.9731
0.66102,25.8029
0.73447,24.6252
0.80792,25.2784
0.88136,17.5308
0.95481,11.8801
1.02826,8.1268
1.10170,8.8919
1.17515,8.8299
1.24860,9.8936
1.32204,9.8911
1.39549,8.9211
1.46894,10.2084
1.54239,9.9499
1.61583,4.6006
1.68928,3.6717
1.76273,4.5333
1.83617,2.9062
1.90962,3.9656
1.98307,4.7044
2.05651,1.3850
2.12996,2.8414
2.20341,3.6406
2.27685,2.1477
2.35030,3.9233
2.42375,1.4088
2.49720,1.2963
2.57064,3.6823
2.64409,3.6675
2.71754,4.4509
2.79098,3.2667
2.86443,0.1958
2.93788,2.0000
