Distance_(microns),Value
0.00000,3.0000
0.07345,0.1143
0.14689,2.4571
0.22034,1.8286
0.29379,3.2286
0.36723,1.1429
0.44068,2.9714
0.51413,5.2000
0.58758,9.9143
0.66102,11.3143
0.73447,10.8571
0.80792,11.0000
0.88136,9.6857
0.95481,10.4857
1.02826,5.4000
1.10170,4.0000
1.17515,6.4286
1.24860,9.0857
1.32204,7.0571
1.39549,14.1429
1.46894,5.2857
1.54239,9.2000
1.61583,4.8000
1.68928,6.0571
1.76273,5.1143
1.83617,2.2857
1.90962,1.4857
1.98307,3.9143
2.05651,3.4000
2.12996,6.3143
2.20341,3.5714
2.27685,4.4571
2.35030,2.6857
2.42375,3.6571
2.49720,4.0000
2.57064,7.0000
