Distance_(microns),Value
0.00000,2.2500
0.07345,3.7451
0.14689,4.7206
0.22034,4.5588
0.29379,4.6519
0.36723,5.0981
0.44068,6.2058
0.51413,8.5686
0.58758,9.6862
0.66102,16.9410
0.73447,25.0049
0.80792,27.8725
0.88136,25.6031
0.95481,18.6863
1.02826,19.0000
1.10170,15.6472
1.17515,7.7844
1.24860,6.3332
1.32204,10.3235
1.39549,9.2746
1.46894,5.8039
1.54239,7.0882
1.61583,6.7943
1.68928,2.7745
1.76273,4.0294
1.83617,4.8628
1.90962,2.8775
1.98307,3.0882
2.05651,4.4364
2.12996,2.6078
2.20341,3.0000
2.27685,3.1960
2.35030,3.9069
2.42375,3.5000
2.49720,3.3334
