Distance_(microns),Value
0.00000,18.0000
0.07345,20.9780
0.14689,14.4539
0.22034,14.9812
0.29379,13.4645
0.36723,13.6327
0.44068,14.1665
0.51413,13.7600
0.58758,15.5747
0.66102,25.0327
0.73447,30.5714
0.80792,35.8580
0.88136,44.9918
0.95481,60.1837
1.02826,68.5600
1.10170,80.7347
1.17515,89.9216
1.24860,90.9388
1.32204,89.9135
1.39549,89.2767
1.46894,103.5714
1.54239,111.8000
1.61583,105.0449
1.68928,99.4776
1.76273,85.4253
1.83617,72.6531
1.90962,66.6106
1.98307,62.4065
2.05651,55.7200
2.12996,43.0604
2.20341,39.9184
2.27685,45.5478
2.35030,24.6841
2.42375,19.2882
2.49720,15.4800
2.57064,15.0000
