Distance_(microns),Value
0.00000,4.0000
0.07345,2.1446
0.14689,3.5712
0.22034,8.0212
0.29379,10.5617
0.36723,5.9021
0.44068,6.4266
0.51413,8.1300
0.58758,15.7838
0.66102,17.9050
0.73447,16.9328
0.80792,15.3871
0.88136,16.2250
0.95481,11.3455
1.02826,12.6289
1.10170,11.2732
1.17515,9.9569
1.24860,10.3104
1.32204,11.3740
1.39549,12.6231
1.46894,10.7589
1.54239,10.2447
1.61583,8.0190
1.68928,6.0672
1.76273,7.2725
1.83617,5.6450
1.90962,3.5274
1.98307,3.8955
2.05651,4.0665
2.12996,2.0855
2.20341,3.5778
2.27685,2.1928
2.35030,2.5836
2.42375,3.9584
2.49720,4.2644
2.57064,2.5391
2.64409,1.8955
2.71754,7.0000
