Distance_(microns),Value
0.00000,4.0000
0.07345,6.7838
0.14689,3.4324
0.22034,7.0000
0.29379,5.0000
0.36723,10.3784
0.44068,3.0541
0.51413,7.7027
0.58758,15.1892
0.66102,15.9459
0.73447,17.4865
0.80792,29.9189
0.88136,30.1081
0.95481,36.3514
1.02826,20.9730
1.10170,18.7568
1.17515,16.9189
1.24860,17.3243
1.32204,13.1081
1.39549,6.1081
1.46894,5.3243
1.54239,8.1892
1.61583,7.3784
1.68928,5.0000
1.76273,4.8108
1.83617,7.2162
1.90962,3.0000
1.98307,7.7568
2.05651,0.1081
2.12996,0.8649
2.20341,5.5135
2.27685,4.9459
2.35030,2.0811
2.42375,1.5676
2.49720,1.6757
2.57064,1.2162
2.64409,0.8919
2.71754,1.0000
