Distance_(microns),Value
0.00000,13.000
0.07345,15.182
0.14689,10.873
0.22034,12.273
0.29379,11.157
0.36723,23.713
0.44068,17.050
0.51413,26.570
0.58758,35.884
0.66102,56.264
0.73447,98.948
0.80792,155.333
0.88136,213.926
0.95481,238.438
1.02826,238.752
1.10170,232.950
1.17515,241.331
1.24860,217.760
1.32204,190.149
1.39549,181.107
1.46894,146.691
1.54239,105.017
1.61583,85.000
1.68928,85.187
1.76273,81.554
1.83617,62.209
1.90962,47.355
1.98307,37.835
2.05651,31.140
2.12996,27.802
2.20341,19.719
2.27685,17.956
2.35030,21.287
2.42375,13.000
