Distance_(microns),Value
0.00000,5.0000
0.07345,10.0000
0.14689,4.5854
0.22034,2.2927
0.29379,5.0488
0.36723,5.4634
0.44068,11.8537
0.51413,34.0732
0.58758,82.8049
0.66102,69.7561
0.73447,48.4390
0.80792,37.0488
0.88136,15.4878
0.95481,11.5854
1.02826,20.0000
1.10170,11.1707
1.17515,9.2683
1.24860,11.0732
1.32204,6.7805
1.39549,11.6829
1.46894,6.9512
1.54239,11.6098
1.61583,0.2927
1.68928,7.7805
1.76273,5.6341
1.83617,8.4878
1.90962,4.7073
1.98307,3.1951
2.05651,9.7317
2.12996,2.2195
2.20341,2.8049
2.27685,1.0244
2.35030,2.6341
2.42375,7.5610
2.49720,11.6098
2.57064,3.0000
2.64409,4.6098
2.71754,0.7805
2.79098,4.0000
2.86443,1.5854
2.93788,5.7805
3.01132,1.0000
