Distance_(microns),Value
0.00000,2.5833
0.07345,1.9924
0.14689,2.3538
0.22034,2.9216
0.29379,0.6809
0.36723,4.1923
0.44068,5.9103
0.51413,6.6521
0.58758,14.2368
0.66102,17.9277
0.73447,17.1769
0.80792,25.7444
0.88136,18.4320
0.95481,20.2377
1.02826,16.1650
1.10170,9.8922
1.17515,8.1405
1.24860,7.1069
1.32204,6.2559
1.39549,8.7532
1.46894,4.3694
1.54239,4.3772
1.61583,4.2622
1.68928,2.4829
1.76273,1.4430
1.83617,3.5183
1.90962,5.2315
1.98307,4.9615
2.05651,2.0897
2.12996,5.1585
2.20341,5.2175
2.27685,4.7971
2.35030,3.7897
2.42375,4.8157
2.49720,3.5592
2.57064,2.3291
2.64409,3.7396
2.71754,4.5037
2.79098,2.7982
2.86443,5.2500
