Distance_(microns),Value
0.00000,1.0000
0.07345,3.9474
0.14689,7.0000
0.22034,2.0000
0.29379,4.1053
0.36723,3.2632
0.44068,5.6842
0.51413,5.7368
0.58758,7.8421
0.66102,11.5789
0.73447,12.6316
0.80792,17.3947
0.88136,12.3158
0.95481,11.6842
1.02826,9.6316
1.10170,5.1842
1.17515,8.5789
1.24860,8.2105
1.32204,6.8947
1.39549,6.0000
1.46894,4.0000
1.54239,3.5526
1.61583,3.7368
1.68928,4.2105
1.76273,3.0000
1.83617,5.0000
1.90962,9.0000
1.98307,4.0000
2.05651,3.3158
2.12996,1.1842
2.20341,2.0526
2.27685,3.0000
2.35030,3.3684
2.42375,4.3421
2.49720,4.1053
2.57064,5.8421
2.64409,1.8947
2.71754,2.0263
2.79098,4.0000
