Distance_(microns),Value
0.00000,9.500
0.07345,10.389
0.14689,12.897
0.22034,14.365
0.29379,14.704
0.36723,16.564
0.44068,16.306
0.51413,18.652
0.58758,26.861
0.66102,43.781
0.73447,51.266
0.80792,72.265
0.88136,83.111
0.95481,88.536
1.02826,92.274
1.10170,108.028
1.17515,104.389
1.24860,108.314
1.32204,108.125
1.39549,117.244
1.46894,97.691
1.54239,104.705
1.61583,100.326
1.68928,105.208
1.76273,96.583
1.83617,85.124
1.90962,82.635
1.98307,68.188
2.05651,53.988
2.12996,67.231
2.20341,50.271
2.27685,37.634
2.35030,36.657
2.42375,32.345
2.49720,29.400
2.57064,16.221
2.64409,25.000
