Distance_(microns),Value
0.00000,13.0000
0.07345,12.9024
0.14689,8.2927
0.22034,13.8780
0.29379,12.3902
0.36723,17.5366
0.44068,18.4634
0.51413,27.3415
0.58758,36.9024
0.66102,47.9512
0.73447,51.5366
0.80792,65.0488
0.88136,66.7561
0.95481,76.8537
1.02826,67.2927
1.10170,93.9756
1.17515,87.9756
1.24860,78.4878
1.32204,91.8293
1.39549,80.6829
1.46894,73.0244
1.54239,68.4146
1.61583,85.2439
1.68928,69.0488
1.76273,68.6585
1.83617,60.3415
1.90962,46.6341
1.98307,49.9756
2.05651,37.1707
2.12996,30.5854
2.20341,17.7561
2.27685,9.9268
2.35030,8.7561
2.42375,8.9512
2.49720,9.0000
2.57064,10.5854
2.64409,3.7317
2.71754,7.8049
2.79098,9.2683
2.86443,5.0000
2.93788,5.9024
3.01132,8.0000
