Distance_(microns),Value
0.00000,0.0833
0.07345,1.4036
0.14689,1.0403
0.22034,3.7737
0.29379,0.3419
0.36723,3.8411
0.44068,3.6616
0.51413,12.7373
0.58758,18.9985
0.66102,19.2807
0.73447,43.9846
0.80792,67.3853
0.88136,55.3757
0.95481,37.9815
1.02826,19.0817
1.10170,9.8139
1.17515,7.5752
1.24860,8.2306
1.32204,3.4052
1.39549,4.0375
1.46894,4.7868
1.54239,1.5740
1.61583,1.3747
1.68928,1.9879
1.76273,2.3236
1.83617,1.7921
1.90962,4.1883
1.98307,2.0390
2.05651,6.4599
2.12996,0.5222
2.20341,1.8033
2.27685,2.2135
2.35030,0.3219
2.42375,3.0450
2.49720,1.3643
2.57064,0.0000
2.64409,0.0000
2.71754,1.6613
2.79098,4.2336
2.86443,1.7500
