Distance_(microns),Value
0.00000,1.500
0.07345,0.413
0.14689,0.015
0.22034,0.967
0.29379,4.687
0.36723,17.986
0.44068,40.568
0.51413,72.127
0.58758,118.105
0.66102,98.769
0.73447,62.648
0.80792,18.333
0.88136,10.841
0.95481,12.311
1.02826,11.820
1.10170,5.934
1.17515,11.360
1.24860,11.055
1.32204,6.002
1.39549,5.835
1.46894,4.665
1.54239,3.157
1.61583,2.500
1.68928,2.499
1.76273,2.864
1.83617,2.457
1.90962,2.691
1.98307,1.860
2.05651,3.581
2.12996,0.804
2.20341,0.440
2.27685,3.168
2.35030,0.000
2.42375,1.364E-12
