Distance_(microns),Value
0.00000,4.0000
0.07345,1.3467
0.14689,0.1989
0.22034,4.7700
0.29379,3.9889
0.36723,1.2500
0.44068,2.5300
0.51413,6.9456
0.58758,14.4778
0.66102,29.9200
0.73447,36.8056
0.80792,62.8867
0.88136,33.4800
0.95481,16.5789
1.02826,14.2411
1.10170,9.5000
1.17515,15.2489
1.24860,10.1600
1.32204,4.6700
1.39549,10.6556
1.46894,9.4444
1.54239,5.8000
1.61583,3.1533
1.68928,1.4267
1.76273,2.8400
1.83617,4.2500
1.90962,3.2411
1.98307,2.8200
2.05651,1.6622
2.12996,1.7256
2.20341,1.2500
