Distance_(microns),Value
0.00000,17.250
0.07345,17.145
0.14689,13.308
0.22034,12.360
0.29379,21.262
0.36723,20.948
0.44068,19.983
0.51413,30.000
0.58758,36.500
0.66102,57.273
0.73447,91.686
0.80792,138.599
0.88136,189.477
0.95481,216.331
1.02826,231.227
1.10170,245.808
1.17515,245.552
1.24860,240.209
1.32204,236.762
1.39549,225.453
1.46894,208.238
1.54239,198.831
1.61583,183.186
1.68928,173.279
1.76273,159.227
1.83617,138.517
1.90962,119.372
1.98307,110.651
2.05651,96.680
2.12996,71.808
2.20341,61.948
2.27685,59.686
2.35030,51.890
2.42375,42.331
2.49720,35.826
2.57064,33.221
2.64409,30.616
2.71754,27.419
2.79098,22.459
2.86443,24.773
2.93788,26.140
3.01132,22.430
3.08477,19.808
3.15822,20.750
