Distance_(microns),Value
0.00000,21.000
0.07345,22.980
0.14689,18.099
0.22034,18.728
0.29379,14.553
0.36723,17.720
0.44068,17.825
0.51413,19.708
0.58758,28.961
0.66102,49.484
0.73447,87.360
0.80792,120.405
0.88136,159.197
0.95481,191.690
1.02826,207.390
1.10170,203.497
1.17515,190.798
1.24860,177.138
1.32204,186.400
1.39549,167.427
1.46894,176.323
1.54239,147.786
1.61583,133.912
1.68928,109.415
1.76273,100.944
1.83617,86.481
1.90962,69.874
1.98307,54.675
2.05651,47.822
2.12996,37.398
2.20341,31.156
2.27685,22.048
2.35030,17.193
2.42375,11.380
2.49720,13.229
2.57064,16.237
2.64409,8.237
2.71754,8.000
