Distance_(microns),Value
0.00000,3.0000
0.07345,4.0000
0.14689,2.0000
0.22034,1.1429
0.29379,2.3333
0.36723,3.2381
0.44068,3.1429
0.51413,10.0000
0.58758,11.0000
0.66102,10.8571
0.73447,14.0000
0.80792,22.9048
0.88136,19.2857
0.95481,23.5714
1.02826,17.6667
1.10170,18.7143
1.17515,15.9524
1.24860,12.2381
1.32204,8.8571
1.39549,11.1905
1.46894,10.0000
1.54239,12.0000
1.61583,8.8095
1.68928,7.9048
1.76273,4.1429
1.83617,5.6190
1.90962,5.8095
1.98307,5.5714
2.05651,5.3333
2.12996,3.9048
2.20341,4.1429
2.27685,1.9048
2.35030,2.9524
2.42375,1.5714
2.49720,4.0000
2.57064,4.3333
2.64409,2.0000
2.71754,4.4762
2.79098,1.5714
2.86443,4.5714
2.93788,1.0000
3.01132,1.0476
3.08477,2.0000
