Distance_(microns),Value
0.00000,0.0000
0.07345,0.6465
0.14689,5.6857
0.22034,1.0384
0.29379,0.2351
0.36723,0.0000
0.44068,1.3143
0.51413,1.1200
0.58758,2.5224
0.66102,2.2220
0.73447,3.6327
0.80792,4.2000
0.88136,8.2498
0.95481,16.7927
1.02826,19.9600
1.10170,16.6327
1.17515,14.3004
1.24860,8.7192
1.32204,15.9478
1.39549,8.2702
1.46894,10.3878
1.54239,5.5200
1.61583,1.8547
1.68928,2.5020
1.76273,2.2776
1.83617,2.6939
1.90962,0.9649
1.98307,3.3420
2.05651,0.3600
2.12996,1.6000
2.20341,3.7551
2.27685,0.9478
2.35030,0.3037
2.42375,0.5567
2.49720,0.1567
2.57064,4.0000
