Distance_(microns),Value
0.00000,3.5000
0.07345,2.9633
0.14689,3.7323
0.22034,3.5035
0.29379,4.8395
0.36723,6.3480
0.44068,7.7014
0.51413,11.2895
0.58758,11.7562
0.66102,9.2188
0.73447,11.8958
0.80792,12.5042
0.88136,11.7778
0.95481,8.7706
1.02826,5.1620
1.10170,3.7413
1.17515,7.6636
1.24860,6.5972
1.32204,5.8125
1.39549,6.1125
1.46894,7.0247
1.54239,4.0868
1.61583,3.6559
1.68928,2.3611
1.76273,3.4722
1.83617,0.9851
1.90962,5.6397
1.98307,4.8594
2.05651,7.6296
2.12996,2.5224
2.20341,2.9167
2.27685,4.1397
2.35030,4.2778
2.42375,5.6146
2.49720,5.8735
2.57064,4.1755
2.64409,4.0000
