Distance_(microns),Value
0.00000,3.9444
0.07345,4.3833
0.14689,2.7000
0.22034,6.6944
0.29379,7.5778
0.36723,10.8611
0.44068,12.8444
0.51413,16.8111
0.58758,15.6000
0.66102,16.0556
0.73447,13.3333
0.80792,8.9944
0.88136,5.7889
0.95481,3.2500
1.02826,3.6333
1.10170,2.3333
1.17515,6.4667
1.24860,6.7000
1.32204,1.5556
1.39549,4.3056
1.46894,6.8333
1.54239,17.7889
1.61583,26.6556
1.68928,21.7944
1.76273,12.6333
1.83617,14.3333
1.90962,13.4667
1.98307,7.0389
2.05651,6.6222
2.12996,6.0722
2.20341,3.6111
