Distance_(microns),Value
0.00000,19.000
0.07345,14.188
0.14689,12.250
0.22034,22.781
0.29379,13.375
0.36723,14.000
0.44068,30.875
0.51413,50.750
0.58758,85.250
0.66102,93.906
0.73447,148.062
0.80792,183.656
0.88136,163.875
0.95481,187.031
1.02826,173.875
1.10170,160.344
1.17515,130.000
1.24860,115.438
1.32204,102.938
1.39549,87.281
1.46894,66.625
1.54239,67.375
1.61583,46.438
1.68928,37.906
1.76273,27.500
1.83617,21.531
1.90962,29.125
1.98307,20.312
2.05651,19.375
2.12996,17.000
2.20341,20.750
2.27685,24.562
2.35030,18.000
