Distance_(microns),Value
0.00000,4.0000
0.07345,0.1333
0.14689,4.6667
0.22034,7.8000
0.29379,1.4667
0.36723,10.0000
0.44068,7.6000
0.51413,14.9333
0.58758,2.2000
0.66102,35.0000
0.73447,31.6667
0.80792,71.2000
0.88136,48.4000
0.95481,40.4667
1.02826,21.5333
1.10170,14.0000
1.17515,31.3333
1.24860,20.6000
1.32204,18.4000
1.39549,15.2667
1.46894,1.6667
1.54239,3.8000
1.61583,5.0667
1.68928,3.9333
1.76273,5.2000
1.83617,6.6667
1.90962,7.7333
1.98307,6.6000
2.05651,2.9333
2.12996,3.6000
2.20341,2.0000
