Distance_(microns),Value
0.00000,17.750
0.07345,15.588
0.14689,13.400
0.22034,11.924
0.29379,13.232
0.36723,13.337
0.44068,12.919
0.51413,13.320
0.58758,21.402
0.66102,35.120
0.73447,42.515
0.80792,76.244
0.88136,117.514
0.95481,120.487
1.02826,158.930
1.10170,153.480
1.17515,154.446
1.24860,142.287
1.32204,142.049
1.39549,155.188
1.46894,139.653
1.54239,133.220
1.61583,116.863
1.68928,114.676
1.76273,107.253
1.83617,84.500
1.90962,64.342
1.98307,42.103
2.05651,32.170
2.12996,28.581
2.20341,21.337
2.27685,26.767
2.35030,20.209
2.42375,17.099
2.49720,17.321
2.57064,13.000
