Distance_(microns),Value
0.00000,4.7500
0.07345,4.4323
0.14689,4.0311
0.22034,4.9593
0.29379,6.2016
0.36723,7.1607
0.44068,11.3391
0.51413,12.7660
0.58758,16.8668
0.66102,20.6471
0.73447,18.3183
0.80792,15.4394
0.88136,14.2881
0.95481,10.0789
1.02826,7.7751
1.10170,12.0882
1.17515,11.7846
1.24860,11.5625
1.32204,8.2837
1.39549,11.2876
1.46894,5.3789
1.54239,5.4103
1.61583,4.7059
1.68928,1.7654
1.76273,2.3573
1.83617,1.0171
1.90962,1.9792
1.98307,1.0370
2.05651,2.0182
2.12996,2.6324
2.20341,6.3287
2.27685,3.7591
2.35030,3.0882
2.42375,5.9617
2.49720,3.0000
