Distance_(microns),Value
0.00000,1.750
0.07345,0.857
0.14689,2.607
0.22034,2.786
0.29379,2.750
0.36723,9.500
0.44068,13.571
0.51413,23.000
0.58758,55.500
0.66102,99.571
0.73447,112.893
0.80792,99.214
0.88136,64.107
0.95481,27.429
1.02826,16.000
1.10170,12.929
1.17515,8.893
1.24860,5.786
1.32204,11.714
1.39549,12.500
1.46894,6.500
1.54239,4.500
1.61583,2.679
1.68928,0.857
1.76273,1.321
1.83617,3.286
1.90962,3.679
1.98307,1.500
2.05651,1.750
2.12996,1.786
2.20341,0.357
2.27685,0.286
2.35030,1.964
2.42375,2.286
2.49720,0.536
2.57064,2.000
