Distance_(microns),Value
0.00000,16.000
0.07345,11.527
0.14689,10.561
0.22034,15.270
0.29379,17.264
0.36723,24.627
0.44068,22.637
0.51413,24.557
0.58758,29.336
0.66102,42.180
0.73447,61.830
0.80792,77.691
0.88136,97.000
0.95481,113.476
1.02826,115.481
1.10170,116.456
1.17515,112.221
1.24860,108.501
1.32204,102.262
1.39549,104.012
1.46894,91.812
1.54239,75.941
1.61583,76.280
1.68928,70.464
1.76273,61.240
1.83617,53.915
1.90962,45.034
1.98307,32.671
2.05651,34.503
2.12996,36.356
2.20341,30.678
2.27685,27.778
2.35030,22.989
2.42375,22.823
2.49720,29.381
2.57064,19.070
2.64409,19.608
2.71754,19.000
