Distance_(microns),Value
0.00000,2.5000
0.07345,2.9506
0.14689,5.6429
0.22034,5.8714
0.29379,3.8608
0.36723,9.6837
0.44068,13.8651
0.51413,12.9800
0.58758,19.0769
0.66102,27.8555
0.73447,23.9898
0.80792,26.5829
0.88136,14.0600
0.95481,18.0824
1.02826,10.0200
1.10170,14.6837
1.17515,7.5865
1.24860,5.5261
1.32204,3.7620
1.39549,4.3547
1.46894,2.7959
1.54239,4.1600
1.61583,5.9729
1.68928,5.4678
1.76273,6.4196
1.83617,5.3776
1.90962,6.1127
1.98307,6.0449
2.05651,3.1200
2.12996,2.2629
2.20341,0.4286
2.27685,1.7237
2.35030,3.1761
2.42375,1.0180
2.49720,1.3935
2.57064,4.5000
