Distance_(microns),Value
0.00000,15.0000
0.07345,13.6129
0.14689,10.0323
0.22034,11.3871
0.29379,12.7097
0.36723,10.0000
0.44068,10.1613
0.51413,14.3871
0.58758,22.4516
0.66102,26.6774
0.73447,54.9355
0.80792,71.4839
0.88136,82.8064
0.95481,74.1613
1.02826,89.4194
1.10170,107.5484
1.17515,93.2903
1.24860,86.5806
1.32204,82.5161
1.39549,79.6774
1.46894,63.1290
1.54239,58.0968
1.61583,54.1290
1.68928,44.6774
1.76273,32.0323
1.83617,32.2903
1.90962,27.7419
1.98307,26.3548
2.05651,16.5806
2.12996,17.3871
2.20341,17.3226
2.27685,11.0000
