Distance_(microns),Value
0.00000,6.5000
0.07345,10.0741
0.14689,15.5000
0.22034,29.1667
0.29379,46.1019
0.36723,44.7963
0.44068,30.0000
0.51413,19.5556
0.58758,7.0648
0.66102,7.5000
0.73447,9.0370
0.80792,1.3333
0.88136,1.0833
0.95481,1.2593
1.02826,1.6759
1.10170,1.3333
1.17515,1.1574
1.24860,2.7593
1.32204,3.7500
1.39549,1.5926
1.46894,0.9722
1.54239,2.6667
1.61583,6.2870
1.68928,4.5370
1.76273,0.1667
1.83617,0.9074
1.90962,0.1944
1.98307,2.0000
2.05651,1.1296
2.12996,0.0556
2.20341,0.0000
2.27685,0.0000
2.35030,0.0000
2.42375,0.0000
2.49720,0.2037
2.57064,0.0926
2.64409,0.2500
