Distance_(microns),Value
0.00000,6.0000
0.07345,4.2784
0.14689,2.2909
0.22034,3.8102
0.29379,1.8144
0.36723,4.0083
0.44068,4.9363
0.51413,7.0139
0.58758,8.0582
0.66102,10.3241
0.73447,12.3712
0.80792,15.4183
0.88136,15.2438
0.95481,11.9072
1.02826,8.8504
1.10170,9.9197
1.17515,10.7424
1.24860,8.5859
1.32204,5.8476
1.39549,8.5000
1.46894,10.4044
1.54239,11.7091
1.61583,9.3296
1.68928,6.5665
1.76273,3.8532
1.83617,2.9391
1.90962,3.7175
1.98307,6.4211
2.05651,4.6482
2.12996,5.2368
2.20341,6.7119
2.27685,4.0194
2.35030,4.3518
2.42375,3.6759
2.49720,2.4294
2.57064,2.0485
2.64409,4.1662
2.71754,2.0222
2.79098,3.0000
