Distance_(microns),Value
0.00000,1.0000
0.07345,4.7232
0.14689,1.1073
0.22034,1.1548
0.29379,2.9689
0.36723,1.5502
0.44068,5.0415
0.51413,7.5848
0.58758,17.4914
0.66102,42.7673
0.73447,84.2007
0.80792,71.2526
0.88136,65.4464
0.95481,47.0761
1.02826,19.8028
1.10170,7.5277
1.17515,6.3599
1.24860,7.2500
1.32204,4.7439
1.39549,7.5078
1.46894,14.6678
1.54239,7.7664
1.61583,3.8166
1.68928,5.1687
1.76273,4.2388
1.83617,3.1090
1.90962,1.9792
1.98307,1.1687
2.05651,5.1834
2.12996,0.4369
2.20341,2.7509
2.27685,2.1298
2.35030,4.5087
2.42375,2.6237
2.49720,2.0000
