Distance_(microns),Value
0.00000,0.0000
0.07345,5.8529
0.14689,0.1765
0.22034,1.8235
0.29379,3.5294
0.36723,1.1765
0.44068,9.1765
0.51413,18.9706
0.58758,20.1765
0.66102,26.3529
0.73447,11.1765
0.80792,10.0588
0.88136,10.5882
0.95481,9.5294
1.02826,5.7647
1.10170,8.1471
1.17515,2.5294
1.24860,2.5000
1.32204,5.1176
1.39549,2.2059
1.46894,3.4118
1.54239,1.3824
1.61583,1.2941
1.68928,6.0294
1.76273,1.1765
1.83617,1.8529
1.90962,3.7647
1.98307,0.0000
2.05651,4.1176
2.12996,2.1471
2.20341,1.8824
2.27685,0.1765
2.35030,0.0000
2.42375,1.9412
2.49720,1.819E-12
