Distance_(microns),Value
0.00000,4.0000
0.07345,6.6098
0.14689,10.7805
0.22034,11.8293
0.29379,5.1707
0.36723,11.0000
0.44068,14.9024
0.51413,17.7561
0.58758,26.0000
0.66102,32.1463
0.73447,18.2683
0.80792,13.3659
0.88136,23.6098
0.95481,15.1951
1.02826,18.9756
1.10170,11.3171
1.17515,14.1951
1.24860,15.3171
1.32204,12.5122
1.39549,14.8293
1.46894,10.9024
1.54239,15.5610
1.61583,19.3902
1.68928,12.4878
1.76273,10.9512
1.83617,10.1951
1.90962,6.8537
1.98307,6.5366
2.05651,6.7317
2.12996,5.6829
2.20341,8.7805
2.27685,5.9512
2.35030,8.0000
2.42375,4.0000
2.49720,6.3659
2.57064,5.4146
2.64409,7.5366
2.71754,6.0000
2.79098,3.7073
2.86443,5.2195
2.93788,3.0000
3.01132,3.0000
