Distance_(microns),Value
0.00000,0.0000
0.07345,0.9600
0.14689,1.6000
0.22034,4.4000
0.29379,5.2000
0.36723,19.0000
0.44068,46.9600
0.51413,64.6800
0.58758,61.5600
0.66102,35.6400
0.73447,29.0000
0.80792,17.4400
0.88136,12.1600
0.95481,16.5600
1.02826,7.2000
1.10170,10.0000
1.17515,3.2000
1.24860,4.5600
1.32204,5.8400
1.39549,2.4800
1.46894,4.0000
1.54239,4.3200
1.61583,6.2400
1.68928,4.4000
1.76273,2.8800
1.83617,6.821E-12
1.90962,0.3200
1.98307,0.4800
2.05651,1.9200
2.12996,0.2800
2.20341,2.0000
2.27685,3.4000
2.35030,1.7600
2.42375,3.6800
2.49720,2.6000
2.57064,1.592E-12
2.64409,1.4400
2.71754,1.7600
2.79098,2.3200
2.86443,2.4400
2.93788,9.095E-12
