Distance_(microns),Value
0.00000,1.7500
0.07345,4.2339
0.14689,7.8629
0.22034,5.1935
0.29379,2.9839
0.36723,2.4435
0.44068,3.2258
0.51413,4.4758
0.58758,11.5081
0.66102,35.5645
0.73447,48.8871
0.80792,50.6774
0.88136,52.7984
0.95481,39.9113
1.02826,22.1048
1.10170,10.2016
1.17515,4.2016
1.24860,5.1935
1.32204,3.3145
1.39549,4.7661
1.46894,4.9758
1.54239,4.1371
1.61583,9.3548
1.68928,7.4274
1.76273,0.9758
1.83617,0.0565
1.90962,0.3548
1.98307,1.5000
2.05651,1.8065
2.12996,1.2984
2.20341,1.2823
2.27685,1.5000
