Distance_(microns),Value
0.00000,27.6668
0.07345,29.5551
0.14689,43.9336
0.22034,43.3389
0.29379,45.5450
0.36723,35.7506
0.44068,31.6779
0.51413,45.3719
0.58758,58.6221
0.66102,68.1777
0.73447,76.0557
0.80792,69.7112
0.88136,66.5339
0.95481,61.4334
1.02826,56.9450
1.10170,50.1391
1.17515,52.9446
1.24860,55.1559
1.32204,55.7672
1.39549,49.7392
1.46894,41.6113
1.54239,33.0725
1.61583,38.5335
1.68928,32.2888
1.76273,27.3336
1.83617,39.5277
1.90962,33.8224
1.98307,27.2612
2.05651,26.8556
2.12996,22.0391
2.20341,27.5560
