Distance_(microns),Value
0.00000,2.7500
0.07345,0.8648
0.14689,0.5540
0.22034,0.4302
0.29379,1.8324
0.36723,1.9462
0.44068,4.6177
0.51413,6.7294
0.58758,10.7175
0.66102,17.2614
0.73447,14.1828
0.80792,3.3360
0.88136,6.1821
0.95481,5.3684
1.02826,0.4488
1.10170,1.0944
1.17515,3.4979
1.24860,6.3703
1.32204,1.2715
1.39549,0.7500
1.46894,0.1870
1.54239,1.3203
1.61583,2.1607
1.68928,0.3272
1.76273,2.1267
1.83617,2.5274
1.90962,0.6842
1.98307,1.8482
2.05651,2.3996
2.12996,0.0717
2.20341,0.4598
2.27685,2.2500
2.35030,4.2673
2.42375,4.0289
2.49720,8.5235
2.57064,2.1778
2.64409,2.8158
2.71754,0.4735
2.79098,4.0000
