Distance_(microns),Value
0.00000,18.000
0.07345,19.938
0.14689,22.750
0.22034,22.688
0.29379,25.000
0.36723,31.750
0.44068,39.250
0.51413,55.062
0.58758,90.000
0.66102,69.250
0.73447,92.500
0.80792,100.812
0.88136,118.500
0.95481,115.125
1.02826,126.000
1.10170,105.688
1.17515,97.000
1.24860,103.562
1.32204,94.500
1.39549,82.312
1.46894,79.000
1.54239,78.875
1.61583,75.250
1.68928,54.125
1.76273,46.000
1.83617,44.188
1.90962,38.500
1.98307,30.312
2.05651,22.000
2.12996,21.562
2.20341,16.250
2.27685,15.312
2.35030,18.000
2.42375,18.750
2.49720,16.250
2.57064,14.438
2.64409,8.500
2.71754,7.438
2.79098,10.750
2.86443,7.688
2.93788,7.000
